GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Garmin Model,org.bremersee.garmin.historydatabase.v1.model,HistoryDatabase,31,0,0,0,13,0,9,0,9,0
Garmin Model,org.bremersee.garmin.historydatabase.v1.model,FolderT,50,0,6,0,16,0,11,0,8,0
Garmin Model,org.bremersee.garmin.historydatabase.v1.model,LapT,56,0,2,0,22,0,15,0,14,0
Garmin Model,org.bremersee.garmin.historydatabase.v1.model,TrackT,14,0,2,0,4,0,3,0,2,0
Garmin Model,org.bremersee.garmin.historydatabase.v1.model,PositionT,24,0,0,0,10,0,7,0,7,0
Garmin Model,org.bremersee.garmin.historydatabase.v1.model,MultiSportFolderT,50,0,6,0,16,0,11,0,8,0
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,ProfileActivityT,10,0,0,0,4,0,3,0,3,0
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,HeartRateInBeatsPerMinuteT,10,0,0,0,4,0,3,0,3,0
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,ProfileSpeedZoneT,24,0,0,0,10,0,7,0,7,0
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,AbstractProfileActivityT,53,0,4,0,19,0,13,0,11,0
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,ProfileHeartRateZoneT,31,0,0,0,13,0,9,0,9,0
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,HeartRateTypeT,31,25,4,0,5,6,4,2,2,2
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,CustomSpeedZoneT,24,0,0,0,10,0,7,0,7,0
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,ObjectFactory,43,0,0,0,12,0,11,0,11,0
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,Profile,49,0,2,0,19,0,13,0,12,0
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,SportT,31,32,4,0,5,7,4,2,2,2
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,ExtensionsT,14,0,2,0,4,0,3,0,2,0
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,SpeedTypeT,31,25,4,0,5,6,4,2,2,2
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,GenderT,31,25,4,0,5,6,4,2,2,2
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,WheelDataT,24,0,0,0,10,0,7,0,7,0
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,BikeProfileActivityT,26,0,4,0,9,0,6,0,4,0
Garmin Model,org.bremersee.garmin.userprofile.v2.model.ext,BikeDataT,52,0,0,0,22,0,15,0,15,0
Garmin Model,org.bremersee.garmin.model,WptSymbol,0,1098,1,5,0,142,1,7,0,5
Garmin Model,org.bremersee.garmin.model,WptSymbolCategory,0,57,0,0,0,10,0,1,0,1
Garmin Model,org.bremersee.garmin.garmindevice.v1.model.ext,DeviceExtension,10,0,0,0,4,0,3,0,3,0
Garmin Model,org.bremersee.garmin.garmindevice.v1.model.ext,ObjectFactory,7,0,0,0,3,0,2,0,2,0
Garmin Model,org.bremersee.garmin.hardwareversion.v1.model.ext,ObjectFactory,11,0,0,0,4,0,3,0,3,0
Garmin Model,org.bremersee.garmin.hardwareversion.v1.model.ext,ExtensionsT,14,0,2,0,4,0,3,0,2,0
Garmin Model,org.bremersee.garmin.hardwareversion.v1.model.ext,HardwareVersionExtension,17,0,0,0,7,0,5,0,5,0
Garmin Model,org.bremersee.garmin.acceleration.v1.model.ext,AccelerationExtension,14,0,2,0,4,0,3,0,2,0
Garmin Model,org.bremersee.garmin.acceleration.v1.model.ext,ObjectFactory,11,0,0,0,4,0,3,0,3,0
Garmin Model,org.bremersee.garmin.acceleration.v1.model.ext,AccelerationTypeT,31,0,0,0,13,0,9,0,9,0
Garmin Model,org.bremersee.garmin.fatcalorie.v1.model.ext,ObjectFactory,7,0,0,0,3,0,2,0,2,0
Garmin Model,org.bremersee.garmin.fatcalorie.v1.model.ext,FatCalories,10,0,0,0,4,0,3,0,3,0
Garmin Model,org.bremersee.garmin.activitygoals.v1.model.ext,MeasureT,31,39,4,0,5,8,4,2,2,2
Garmin Model,org.bremersee.garmin.activitygoals.v1.model.ext,ObjectFactory,19,0,0,0,6,0,5,0,5,0
Garmin Model,org.bremersee.garmin.activitygoals.v1.model.ext,PeriodT,37,0,2,0,15,0,10,0,9,0
Garmin Model,org.bremersee.garmin.activitygoals.v1.model.ext,ActivityGoals,21,0,2,0,7,0,5,0,4,0
Garmin Model,org.bremersee.garmin.activitygoals.v1.model.ext,ExtensionsT,14,0,2,0,4,0,3,0,2,0
Garmin Model,org.bremersee.garmin.activitygoals.v1.model.ext,ActivityGoalT,52,0,0,0,22,0,15,0,15,0
Garmin Model,org.bremersee.garmin.activitygoals.v1.model.ext,RecurrenceCodeT,31,53,4,0,5,10,4,2,2,2
Garmin Model,org.bremersee.garmin.activitygoals.v1.model.ext,SportT,31,39,4,0,5,8,4,2,2,2
Garmin Model,org.bremersee.garmin.trip.v1.model.ext,ViaPointElevationMode,0,51,1,5,0,10,1,6,0,4
Garmin Model,org.bremersee.garmin.trip.v1.model.ext,ViaPointCalculationMode,0,72,1,5,0,13,1,6,0,4
Garmin Model,org.bremersee.garmin.trip.v1.model.ext,ViaPoint,52,0,0,0,22,0,15,0,15,0
Garmin Model,org.bremersee.garmin.trip.v1.model.ext,ExtensionsT,14,0,2,0,4,0,3,0,2,0
Garmin Model,org.bremersee.garmin.trip.v1.model.ext,NamedRoadT,31,0,0,0,13,0,9,0,9,0
Garmin Model,org.bremersee.garmin.trip.v1.model.ext,ShapingPoint,10,0,0,0,4,0,3,0,3,0
Garmin Model,org.bremersee.garmin.trip.v1.model.ext,Trip,17,0,0,0,7,0,5,0,5,0
Garmin Model,org.bremersee.garmin.trip.v1.model.ext,TripTransportationMode,0,135,1,5,0,22,1,6,0,4
Garmin Model,org.bremersee.garmin.trip.v1.model.ext,ObjectFactory,23,0,0,0,7,0,6,0,6,0
Garmin Model,org.bremersee.garmin,GarminJaxbContextDataProvider,0,526,0,0,0,164,0,3,0,3
Garmin Model,org.bremersee.garmin.directorylisting.v1.model,ObjectFactory,15,0,0,0,5,0,4,0,4,0
Garmin Model,org.bremersee.garmin.directorylisting.v1.model,FileT,56,0,2,0,22,0,15,0,14,0
Garmin Model,org.bremersee.garmin.directorylisting.v1.model,FITDeviceGlobalUniqueIdentifierT,45,0,0,0,19,0,13,0,13,0
Garmin Model,org.bremersee.garmin.directorylisting.v1.model,DirectoryListing,35,0,2,0,13,0,9,0,8,0
