GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Comparator Spring Boot Autoconfiguration,org.bremersee.comparator.spring.boot,SortOrderWebFluxAutoConfiguration,0,64,0,0,0,19,0,4,0,4
Comparator Spring Boot Autoconfiguration,org.bremersee.comparator.spring.boot,SortOrderWebAutoConfiguration,0,60,0,0,0,19,0,4,0,4
Comparator Spring Boot Autoconfiguration,org.bremersee.comparator.spring.boot,SortOrderConverterProperties,0,9,0,0,0,4,0,1,0,1
Comparator Spring Boot Autoconfiguration,org.bremersee.comparator.spring.boot,SortOrderAutoConfiguration,0,62,0,0,0,18,0,6,0,6
